url,title,author,date,tags,text
https://www.breitbart.com/middle-east/2019/06/30/syria-at-four-killed-as-israeli-jets-strike-near-damascus/,Syria: At Least Four Killed as Israeli Jets Strike near Damascus,Breitbart Jerusalem,2019-06-30,defense,"

(Reuters) – Israeli warplanes fired missiles targeting Syrian military positions in Homs and the Damascus outskirts in an attack that killed at least four civilians and wounded another 21, Syrian state media said.



The Syrian military said Syrian air defences had confronted the attack, which was launched from Lebanese airspace.



An Israeli military spokeswoman, asked about the report, said: “We don’t comment on such reports.”



…



State news agency SANA said an additional 21 people had been wounded. SANA also reported that Syrian air defences had brought down a number of the missiles.



Read the full report here.
"
https://www.breitbart.com/middle-east/2019/06/16/golan-heights-town-named-trump-heights-in-honor-of-presidential-order-recognizing-israeli-sovereignty/,Netanyahu Inaugurates ‘Trump Heights’ Honoring President’s Recognition of Golan,Deborah Danan,2019-06-16,defense,"

 **TEL AVIV – Prime Minister Benjamin Netanyahu on Sunday inaugurated a new town in the Golan Heights named after President Donald Trump in recognition of his formal recognition of Israel’s sovereignty over the strategic plateau.**



The town, which has yet to be built, was named Ramat Trump, Hebrew for Trump Heights.



“This is a historic day,” Netanyahu said. “We are about to approve construction of a new town in the Golan, something that hasn’t happened in quite a long time … and we’ll be honoring a great friend of Israel, President Donald Trump, who recently recognized Israeli sovereignty over the Golan, the first foreign leader to do so.”



Earlier on Sunday, the cabinet held its weekly meeting in the Golan town of Kela Alon to formally approve the new community named for Trump.



Joining Netanyahu at the cabinet meeting and the subsequent naming ceremony, U.S. Ambassador to Israel David Friedman thanked Netanyahu for the “extraordinary gesture.”



“It is well-deserved, but much appreciated. We look forward to working with you and with the Government of Israel to continue to strengthen the unbreakable alliance between the United States and Israel.”



Later, Friedman lauded Trump as an Israeli hero.



“We all checked the history book … it almost never happens anywhere in the world that an entire community is dedicated in the name of a sitting president,” he said.



“President Trump will be honored to be in that small cadre of Israeli heroes,” he added.



“My only regret is that neither the president nor I are in the real estate business any more, because if we were, I’m sure this would be high on our list for places that we would think about developing.”



Trump’s March decision to recognize Israeli sovereignty over the Golan Heights came in the wake of what he said were “aggressive acts by Iran and terrorist groups, including Hezbollah, in southern Syria [that made] the Golan Heights a potential launching ground for attacks on Israel.”



In April, Netanyahu vowed to name a community in his honor.



“All Israelis were deeply moved when President Trump made his historic decision to recognize Israel’s sovereignty over the Golan Heights,” Netanyahu said at the time.



“I intend to bring to the government a resolution calling for a new community on the Golan Heights named after President Donald J. Trump.”



However, Sunday’s inauguration was slammed by critics as little more than a publicity stunt.



“What does a successful PR campaign look like? Exactly like this,” Blue and White MK Zvi Hauser said.



“Anyone who reads the fine print in this ‘historic decision’ will understand that it is nothing more than a non-binding fake policy. There is no budgeting, no planning, no location for settlement, and there is not really a binding decision to implement the project. But the main thing was that they insisted on deciding on a name for the dummy community,” he added.




"
https://www.breitbart.com/politics/2019/06/13/mccabe-confirms-some-fbi-employees-frustrated-no-charges-brought-against-hillary-clinton/,McCabe Confirms Some FBI Employees ‘Frustrated’ No Charges Brought Against Hillary Clinton,Aaron Klein,2019-06-13,defense,"

NEW YORK — Former acting FBI director Andrew McCabe lent some credibility to a previous White House claim that some FBI personnel were upset over the agency’s decision, under the leadership of disgraced ex-FBI Director James Comey, not to charge Hillary Clinton in the criminal probe of her private email server use.



The claim that some FBI rank-and-file workers lost confidence in Comey following his infamous press conference announcing that no charges would be brought has been in dispute.



Yet in largely unreported testimony before the House Judiciary Committee on December 21, 2017, McCabe confirmed that some FBI personnel were “surprised” and “frustrated” with the result of the Clinton email case as announced by Comey. A transcript of McCabe’s testimony was released three weeks ago by House Judiciary Committee Ranking Member Doug Collins, R-Ga.



On July 5, 2016, at the height of the presidential campaign, Comey held a notorious press conference during which he bypassed Justice Department tradition by unilaterally declaring that “no charges are appropriate” in the case of Clinton’s private email server. It is not the role of the FBI to make such pronouncements.



In his testimony, McCabe clarified that he was “not aware” of sentiments expressing disappointment or surprise from within the small unit that specifically investigated Clinton’s email case. But he stated several times that there was negative sentiment about Comey’s decision within the larger FBI.



“I am not aware of those sentiments within the team,” MCcCabe said. “But I am aware that the outcome of the case was surprising, and maybe frustrating to many people, including some of the people who work for the FBI.”



Asked what those FBI employees were surprised about, McCabe replied, “I think, like many people around the country, they were surprised by the result in the case and the fact that we were not recommending pursuing charges.”



“When I say surprise,” he added, “I’m talking about people who heard the Director’s statement on July 5 and were frustrated with that result, not people who were engaged in the investigation or the prosecutors across the street at the Department of Justice.”



McCabe was asked to respond to a November 2016 statement from Trump confidante Rudy Giuliani that he had heard from other former FBI agents “there’s a revolution going on” inside the agency over the decision not to charge Clinton.



“I am not aware of a revolution,” McCabe replied before going on to once again concede that some FBI agents were indeed surprised and possibly frustrated.



“As I said, there was certainly FBI personnel who were surprised and maybe frustrated by that result,” McCabe continued. “Director Comey spent a lot of time, in the months following his announcement, you know, in visits to field offices and interactions with retired agents’ groups, and things like that, answering a lot of questions about why we had done what we had done.”



The White House official who took the most flack for saying that FBI agents were upset over the case was undoubtedly White House press secretary Sarah Huckabee Sanders, who made a statement to that effect to reporters on May 10, 2017.



“Most importantly, the rank-and-file of the FBI had lost confidence in Comey,” she said, discussing Comey’s loss of credibility. “We’ve heard from countless members of the FBI that say very different things.”



According to the final report from Special Counsel Robert Mueller’s office, Sanders walked back some of those statements.



Reads the report: “Sanders told this Office that her reference to hearing from ‘countless members of the FBI’ was a ‘slip of the tongue.’”



“She also recalled that her statement in a separate press interview that rank-and-file FBI agents had lost confidence in Comey was a comment she made ‘in the heat of the moment’ that was not founded on anything,” the report continued.



After the release of Mueller’s report, Sanders went on Fox News where she maintained that the claim about disgruntled FBI agents over the Clinton email case was “not untrue.”



“I acknowledge that I had a slip of the tongue when I used the word ‘countless,’ but it’s not untrue,” she said, explaining that she meant to convey that “a number of both current and former FBI agents agreed with the president. James Comey was a disgraced leaker who tried to politicize and undermine the very agency he was supposed to run.”



In the wake of the Mueller report’s release, CNN political analyst April Ryan went so far as to call for Sanders to be fired over her statements about FBI agents.



“Not only does she not have any credibility left, she lied,” Ryan claimed. “She outright lied and the people, the American people, can’t trust her. They can’t trust what’s said from the president’s mouthpiece, spokesperson, from the people’s house.”



“Therefore, she should be let go; she should be fired; end of story,” Ryan stated. “When there is a lack of credibility there, you have to start … lopping the heads off. It’s ‘Fire me Thursday’ or ‘Fire me, Good Friday.’ She needs to go.”



In October 2016, the Daily Caller reported that some FBI agents were frustrated with Comey’s leadership following the Clinton email probe conclusion.



“This is a textbook case where a grand jury should have convened but was not. That is appalling,” one FBI special agent who has worked public corruption and criminal cases was quoted as saying in a transcript obtained by the Daily Caller. “We talk about it in the office and don’t know how Comey can keep going.”



 ** _Aaron Klein is Breitbart’s Jerusalem bureau chief and senior investigative reporter. He is a New York Times bestselling author and hosts the popular weekend talk radio program, “Aaron Klein Investigative Radio.” Follow him on Twitter @AaronKleinShow. Follow him on _****_Facebook._**



 ** _Joshua Klein contributed research to this article._**
"
https://www.breitbart.com/politics/2019/06/12/watch-live-president-trump-and-polish-president-hold-press-conference/,Watch Live: President Trump and Polish President Hold Press Conference,Michelle Moons,2019-06-12,defense,"

President Donald Trump and Polish President Andrzej Duda are holding a joint press conference in the White House Rose Garden Wednesday.



The two leaders held a midday bilateral meeting before an expanded working lunch and a joint signing ceremony. The two are then schedule for a joint press conference at 2:15pm.



A senior administration official previewed the visit on Tuesday with word that discussions will involve a high-level delegation and center primarily around matters of security. The goal is to deepen security partnership between the two nations in line with NATO goals and planning. The official emphasized that this falls in line with a pattern of meetings at a high-level with Central European leaders.



Poland was identified in Tuesday’s briefing as key as the nation has demonstrated a commitment to bearing the burden of their own security in the region, particularly meeting their two percent NATO defense spending goal.



The senior official described the meeting as historic, 80 years after the beginning of WWII, 30 years after communist rule in Poland, and 20 years since the nation joined NATO.



Another senior administration official added that the meetings will also highlight expanded trade relationships, energy partnerships, people-to-people contacts, and cultural relations.



Acting Secretary of Defense Patrick Shanahan hosted his counterpart from Poland Tuesday at the Pentagon, according to one of the officials.



 _Michelle Moons is a White House Correspondent for Breitbart News — follow on Twitter_ _@MichelleDiana_ _and_ _Facebook_
"
https://www.breitbart.com/middle-east/2019/05/18/syrian-tv-claims-israeli-missiles-targeted-sites-near-damascus/,Syrian TV Claims Israeli Missiles Targeted Sites near Damascus,Breitbart Jerusalem,2019-05-18,defense,"

The Times of Israel reports: Syrian state media on Friday evening said that Israel launched a strike against targets near Damascus and claimed the country’s air defenses downed a number of missiles.



“Aerial defenses detected hostile targets coming from the direction of Quneitra and dealt with them,” the official SANA news agency quoted a military source saying, referring to a Syrian town in the Golan Heights bordering Israel.



תיעוד מתוך שידורי הטלוויזיה הסורית של ה""גופים הזוהרים"" שלטענתם הגיעו מכיוון ישראל @Generalzini pic.twitter.com/l5teJD95os



— החדשות 13 (@newsisrael13) May 17, 2019



Reports in Syria said there were loud explosions south of Damascus, the capital.



Read the full story here.
"
https://www.breitbart.com/politics/2019/03/31/exclusive-nsa-whistleblower-page-fisa-warrant-likely-a-gateway-to-spy-on-entire-trump-campaign/,EXCLUSIVE – NSA Whistleblower: Page FISA Warrant Likely a Gateway to Spy on Entire Trump Campaign,Aaron Klein,2019-03-31,defense,"

The Obama-era FISA warrant obtained to monitor the communications of Carter Page was most likely utilized as a gateway to spy on the rest of Donald Trump’s 2016 presidential campaign, contended William Binney, a former highly placed NSA official turned whistleblower.



The same warrant against Page technically could also have been used to legally justify collecting data on the Republican National Committee (RNC) or the leadership of the Republican Party, Binney said.



Binney was an architect of the NSA’s surveillance program. He became a famed whistleblower when he resigned on October 31, 2001 after spending more than 30 years with the agency.



He was speaking during an interview that aired Sunday on this reporter’s weekend talk radio show, “Aaron Klein Investigative Radio,” broadcast on New York’s AM 970 The Answer and NewsTalk 990 AM in Philadelphia.



Binney referred to measures put into place by President Obama in January 2014 that restrict the NSA to collecting data on individuals that are only two steps removed from a target being monitored. He explained that if Page had called anyone from the Trump campaign or the RNC, the NSA could legally have spied not only on that second individual but on others called by the second person.



Stated Binney: “If you get a warrant on say Carter Page and for example he has a call or an email to the Republican National Committee or anybody in the Trump campaign, that warrant then allows them to go out two degrees from the RNC to everybody associated with the RNC and from anyone from the Trump campaign to anyone they are associated with.”



“So effectively what that means is that they had the ability to basically spy on anybody,” he said. “They could spy on everybody on the Republican National Committee or everybody in the Trump campaign.”



“Not only could they collect all the data on that second person but all of the data content as well as metadata on anybody that he talks to,” Binney added.



Contrary to Binney’s characterization that “data content” could be collected, Foreign Intelligence Surveillance Court orders do not allow the NSA to collect the contents of communications. Instead, the NSA receives so-called call record details, or CDRs, which contain information such as the date, time, and duration of calls but do not include the content of any calls.



Additionally, such warrants do not allow the collection of data on “anybody” called by the target. Numerous restrictions are placed on the NSA in accordance with applicable guidelines.



In late October 2016, then-FBI director James Comey signed the first of three successful FISA applications to obtain warrants to spy on Page, the American financial consultant who was tangentially associated with the campaign as an adviser. The second and third were renewal applications since a FISA warrant must be renewed every 90 days.



All three applications reportedly cited as key evidence against Page the largely-discredited dossier produced by the controversial Fusion GPS firm which was paid for its anti-Trump work by Hillary Clinton’s 2016 campaign and the Democratic National Committee via the Perkins Coie law firm.



According to Republican House characterizations, the FISA applications signed by Comey withheld key information raising questions about the dossier, including that it was financed by Clinton and the DNC and had known credibility issues.



Binney argued that the warrant on Page was likely used to “legitimize” and “justify” spying on the entire Trump campaign. “That’s why they want to hide the FISA request and all of the justification and affidavits that they filed to obtain it.”



 _Editor’s note: This post has been updated to reflect NSA data collection practices as they relate to Foreign Intelligence Surveillance Court warrants._



 ** _Aaron Klein is Breitbart’s Jerusalem bureau chief and senior investigative reporter. He is a New York Times bestselling author and hosts the popular weekend talk radio program, “Aaron Klein Investigative Radio.” Follow him on Twitter @AaronKleinShow. Follow him on _**_**Facebook.**_
"
https://www.breitbart.com/politics/2019/03/24/washington-post-no-collusion-trump-repaying-putin-kremlins-election-help/,Washington Post’s Next Conspiracy: Maybe Trump ‘Repaying’ Putin for Kremlin’s Election ‘Help’,Aaron Klein,2019-03-24,defense,"

After special counsel Robert S. Mueller’s final report found no collusion between Donald Trump or his 2016 campaign and Russia, the editorial board of the _Washington Post_ spun a new conspiracy – Trump’s “deference” to Russian President Vladimir Putin could be “repayment for the Kremlin’s help during the presidential race.”



The _Post_ did not specify to which “deference” it was referring. Trump has taken a hardline approach toward Russia, rejecting its annexation of Crimea, sanctioning Russian entities and checking Russian influence in Syria among many other actions.



The newspaper’s editorial board also stated as fact that Putin interfered in the 2016 election specifically to assist Trump in the presidential race when there was no consensus conclusion reached on that assessment by the U.S. intelligence community and serious questions have been raised about the unsubstantiated claim.



Shortly after the release of Attorney General William P. Barr’s summary of Mueller’s main conclusions on Sunday, the _Washington Post_ published an editorial board piece titled, “Trump did not collude with Russia. But he’s wrong to say Mueller exonerated him.”



In the editorial, the _Post_ allowed that Mueller’s conclusion of no collusion, as per Barr’s summary, “should be a relief to Americans worried that the nation’s senior leaders acted as agents of a foreign power during the 2016 election.”



The bizarre editorial, however, went on to advocate the conspiracy that Trump was allegedly deferring to Putin, and doing so to perhaps repay the Russian strongman for alleged help in the 2016 presidential race:



On the other hand, Mr. Trump’s bizarre refusal to acknowledge the Russian interference, and his unceasing assaults on Mr. Mueller’s investigation, are all the more confounding. It is still not out of the question that Mr. Trump’s disturbing deference to Russian President Vladi­mir Putin is repayment for the Kremlin’s help during the presidential race. But it seems more likely that Mr. Trump is simply a Russian apologist. That is not comforting.



The January 6, 2017, U.S. Intelligence Community (IC) report by three intelligence agencies assessed the conclusion that Putin favored Trump and worked to get him elected only with a classification of “moderate confidence,” while the FBI and CIA gave it a “high confidence” rating.



The narrative of Russia seeking to get Trump elected was also partially challenged by the book of James Clapper, who served as director of National Intelligence under the Obama administration. It was Clapper’s agency that released the Intelligence Community report.



And an extensive Republican House Intelligence Committee report charged that the IC’s findings on the matter were colored by politics. The Republican House Intelligence Committee’s 250-page report on alleged Russian collusion found that the IC assessment of Putin’s strategic intentions for allegedly interfering in the U.S. election to aid Trump “did not employ proper analytic tradecraft” and contained “significant intelligence tradecraft failings that undermine confidence” in the judgments, including the failure to “be independent of political considerations.”



As Breitbart News reported, Clapper’s own book describes numerous shifts in Russia’s alleged attitude toward Trump during the 2016 presidential campaign.



At first, Clapper writes that Russia simply opposed Hillary Clinton and didn’t favor one Republican presidential candidate. After Trump seemed initially poised to possibly win, Clapper relates an alleged Russian propaganda effort to aid Trump’s victory in order to defeat Clinton. Toward the final stretch of the presidential campaign, with Trump’s poll numbers falling, Clapper wrote that Russia shifted its position away from purportedly aiding Trump and focused mainly on opposing Clinton, even allegedly providing Green Party candidate Jill Stein with more favorable coverage.



 **Aaron Klein is Breitbart’s Jerusalem bureau chief and senior investigative reporter. He is a New York Times bestselling author and hosts the popular weekend talk radio program, “Aaron Klein Investigative Radio.” Follow him on Twitter @AaronKleinShow. Follow him on ****Facebook.**
"
https://www.breitbart.com/middle-east/2019/03/23/klein-four-reasons-trump-is-right-to-recognize-israeli-sovereignty-over-golan-heights/,Klein: Five Reasons Trump Is Right to Recognize Israeli Sovereignty over Golan Heights,Aaron Klein,2019-03-23,defense,"

TEL AVIV — On Thursday, President Donald Trump proclaimed that the time has come for America to “fully recognize” Israeli sovereignty over the Golan Heights. The announcement marked a monumental shift in U.S. policy that could help ensure Israel’s security into the future.



According to reports, Trump is expected to enshrine this position in an official declaration recognizing Israeli control over the Golan as soon this coming week during Prime Minister Benjamin Netanyahu’s scheduled visit to Washington.



Below, in no particular order, are five major reasons Trump’s decision on the Golan Heights is the correct one.



 **1 – Maintaining the Golan Heights is essential for protecting Israeli security. Relinquishing the territory – used three times to mount ground invasions into Israel — would precipitate an existential threat to the Jewish state.**



The Golan Heights is strategic, mountainous territory that looks down on Israel’s main population centers. It was thrice used by Syria to mount ground invasions into the Jewish state – in 1948; during the 1967 Six-Day War; and again during the 1973 Yom Kippur War.



Israel captured the Israeli sections of the Golan Heights from Syria as a result of the unprovoked Six-Dar War and essentially annexed the territory in 1981 by applying Israeli law there. Syria temporarily overran sections of the Golan Heights in the 1973 war but they were ultimately repulsed in what amounted to a failed attempt to destroy Israel.



As Yoram Ettinger, a former Israeli attaché to Washington, correctly notes at Israel’s Ariel Center for Policy Research:



The importance of the Golan Heights to Israel’s national security hinges on the eastern mountain ridge, stretching between Mount Hermon in the north and the steep canyon of the Rokad River in the south, which constitutes a most effective natural tank barrier. The control of this mountain ridge enabled 177 Israeli tanks to fend off the surprise offensive of 1,400 Syrian tanks during the 1973 Yom Kippur War. A withdrawal from that natural tank barrier would deny Israel the key strategic benefit of the Golan Heights, exposing the Jewish state to lethal threats. A withdrawal from that mountain ridge, which is located 35 miles from Damascus, would deprive Israel of a most effective posture of deterrence, which would induce further hostilities in the region.



The Coalition for the Israeli Golan documents:



The State of Israel seized the Golan Heights from Syria after years of incessant attacks on Israeli communities surrounding the Sea of Galilee and close to the border. The Golan Heights, being a strategic control point, was, for years, a region frequently used by the Syrians to threaten the State of Israel and its strategically important sites, such as the Haifa Port.



…Furthermore, during the 20 years of Syria’s control over the Golan, and as a country that supports terror, Syria allowed terrorist organizations to use the topographical advantage of the Golan Heights as a base for exporting and launching terrorist attacks against Israel. Israel’s seizure of the Golan Heights was done in self-defense, to ensure the security of the State of Israel and of its residents and to remove an existential threat.



 **2 – Syria is a failed state that constitutes a direct threat to Israel.**



Syria has been destabilized by the years-long civil war there and Iran managed to gain a significant foothold in the country. The unstable, dictatorial regime of Bashar al-Assad in Syria cannot be trusted with the Golan Heights. Assad is not even in a position to effectively govern his own failed state. Any Israeli forfeiture could be utilized by Assad’s Iranian sponsors to directly attack the Jewish state.



Trump’s declaration about the Golan Heights last week came the same day Jews worldwide celebrated the holiday of Purim, which commemorates the saving of the Jewish people from destruction at the hands of biblical Haman under the ancient Persian Empire.



 **3 – Israeli control of the Golan Heights advances U.S. security in the region.**



As a key U.S. ally, Israel’s sovereignty over the Golan Heights serves as a pro-Western anchor to ensure against Iranian, Syrian and Russian designs in the area. Besides Iran, Russia is the other main powerbroker in Syria, where Moscow maintains major military installations including its massive naval facility in Tartus and the Khmeimim, Tiyas and Shayrat airbases. **  
**



**4 – Outside control of the Golan Heights could threaten Israel’s water supply.**



The Golan Heights rests atop the Sea of Galilee and Lake Tiberius, with the Galilee serving as the source of one-third Israel’s water supply. While it controlled the Golan Heights from 1948 to 1967, Syria took action to prevent Israel from water development projects and attempted to divert critical water sources from the Golan with the goal of denying Israel its much needed water supply.



5 **– Jews have long been connected to the Golan Heights — territory that is steeped in Jewish history.**



Israel has maintained the territory longer than the brief 19 years that it was under Syrian control from 1948 to 1967. Before that, the Golan was variously controlled by the French and British mandates and by Turkey.



After the modern state of Israel was founded in 1948, tens of thousands of acres of land in the Golan Heights was seized from Jewish associations which had purchased the land in the late 19th century.



The Golan Heights is steeped in Jewish history.



This reporter previously gave an account of the Jewish historic and biblical connections to the Golan Heights:



The book of Joshua relates how the Golan was assigned to the tribe of Manasseh. Later, during the time of the First Temple, King Solomon appointed three ministers in the region, and the area became contested between the northern Jewish kingdom of Israel and the Aramean kingdom based in Damascus. The book of Kings relates how King Ahab of Israel defeated Ben-Hadad I of Damascus near the present-day site of Kibbutz Afik in the southern Golan, and the prophet Elisha foretold that King Jehoash of Israel would defeat Ben-Hadad III of Damascus, also near Kibbutz Afik.



The online Jewish Virtual Library has an account of how in the late 6th and 5th centuries B.C., the Golan was settled by Jewish exiles returning from Babylonia, or modern day Iraq. In the mid-2nd century B.C., Judah Maccabee’s grandnephew, the Hasmonean King Alexander Jannai, added the Golan Heights to his kingdom.



The Golan hosted some of the most important houses of Torah study in the years following the Second Temple’s destruction and subsequent Jewish exile; some of Judaism’s most revered ancient rabbis are buried in the territory. The remains of some 25 synagogues from the period between the Jewish revolt and the Islamic conquest in 636 have been excavated. The Golan is also dotted with ancient Jewish villages.



 ** _Aaron Klein is Breitbart’s Jerusalem bureau chief and senior investigative reporter. He is a New York Times bestselling author and hosts the popular weekend talk radio program, “Aaron Klein Investigative Radio.” Follow him on Twitter @AaronKleinShow. Follow him on Facebook._**
"
https://www.breitbart.com/middle-east/2019/03/23/u-s-backed-syrian-force-declares-victory-over-islamic-state/,U.S.-Backed Syrian Force Declares Victory over Islamic State,Breitbart Jerusalem,2019-03-23,defense,"

BAGHOUZ, Syria (AP) — US-backed forces in Syria announced Saturday they have liberated the last pocket of territory held by the Islamic State in Syria, declaring victory over the extremist group and bringing an end to the caliphate it declared in 2014.



The capture of the village of Baghouz in eastern Syria by the Kurdish-led Syrian Democratic Forces brings to a close a grueling battle that stretched across several weeks and saw thousands of people flee the territory and hundreds killed.



“Baghouz is free and the military victory against Daesh has been achieved,” tweeted Mustafa Bali, a spokesman for the SDF, referring to the group by its Arabic acronym.



The elimination of the last IS stronghold in Baghouz marks the end of the militants’ proto-state, which at its height blanketed large parts of Syria and Iraq, but the group maintains a scattered presence and sleeper cells across Syria and Iraq. IS affiliates in Egypt’s Sinai Peninsula, Afghanistan and other countries continue to pose a threat, and the group’s ideology has inspired so-called lone-wolf attacks that had little if any connection to its leadership.



The campaign to take back the territory by the US and its partners has spanned five years and two US presidencies, unleashed more than 100,000 bombs and killed untold numbers of fighters and civilians.



But the weekend announcement, in a tweet, was anti-climactic, and on the ground sporadic gunfire continued. A day earlier, US President Donald Trump declared that Islamic State militants no longer control any territory in Syria.



Associated Press journalists in Baghouz on Saturday reported hearing mortars and gunfire directed toward a cliff overlooking Baghouz, where US-led coalition airstrikes were carried out a day earlier. SDF spokesman Kino Gabriel told the AP Friday that there were IS fighters hiding in caves near Baghouz and that clearing operations were still underway.



On Saturday, journalists were taken to an encampment in Baghouz where the group had made its last stand — a wasteland of wrecked vehicles, torn tents and scorched trees.



Personal belongings and other items including generators, oil barrels, water tanks and satellite dishes were scattered in the dirt. Cars and motorcycles were turned to rusted, twisted heaps of metal. Amid the empty fox holes and trenches stood a building with a huge yellow SDF flag on top.



Ciya Kobani, an SDF commander, announced the end of the operation from the rooftop: “We have been victorious against Daesh,” he declared.



At its height, the Islamic State group ruled a third of both Syria and Iraq, holding millions of people hostage to its harsh and violent interpretation of Islamic law. The group carried out large-scale massacres and documented them with slickly produced videos circulated online. During a rampage through Iraq’s Sinjar region in 2014, it captured thousands of women and girls from the Yazidi religious minority and forced them into sexual slavery. Many remain missing to this day.



The group also used its caliphate as a launchpad for attacks around the globe, including the assaults in Paris in 2015 that killed more than 130 people.



While it imposed an unforgiving version of Islamic law through public beheadings and crucifixions, the group also carried out the mundane duties of governance in its territories, including regulating prices at markets and building infrastructure.
"
https://www.breitbart.com/middle-east/2019/03/21/trump-time-for-u-s-to-fully-recognize-israels-sovereignty-over-golan-heights/,Trump: Time for U.S. to ‘Fully Recognize’ Israel’s Sovereignty over Golan Heights,Aaron Klein,2019-03-21,defense,"

TEL AVIV — Marking a monumental shift in U.S. policy that would help ensure Israel’s security into the future, President Donald Trump on Thursday declared that the time has come for America to “fully recognize” Israeli sovereignty over the Golan Heights.



“After 52 years it is time for the United States to fully recognize Israel’s Sovereignty over the Golan Heights, which is of critical strategic and security importance to the State of Israel and Regional Stability!,” Trump tweeted.



After 52 years it is time for the United States to fully recognize Israel’s Sovereignty over the Golan Heights, which is of critical strategic and security importance to the State of Israel and Regional Stability!



— Donald J. Trump (@realDonaldTrump) March 21, 2019



Prime Minister Benjamin Netanyahu called Trump to thank him by phone. “You made history,” Netanyahu’s office quoted him as saying.



“At a time when Iran seeks to use Syria as a platform to destroy Israel, President Trump boldly recognizes Israeli sovereignty over the Golan Heights. Thank you President Trump,” Netanyahu subsequently said in a tweet.



At a time when Iran seeks to use Syria as a platform to destroy Israel, President Trump boldly recognizes Israeli sovereignty over the Golan Heights. Thank you President Trump! @realDonaldTrump



— Benjamin Netanyahu (@netanyahu) March 21, 2019



U.S. Middle East envoy Jason Greenblatt hailed Trump’s “historic” call for recognition of Israeli sovereignty:



Another bold, courageous, and historic decision by @POTUS who understands Israel and its security needs. Thank you President Trump for your tremendous leadership! https://t.co/9I76mbHFBD



— Jason D. Greenblatt (@jdgreenblatt45) March 21, 2019



As _Haaretz_ reported, Trump’s tweet does not formally change U.S. policy. There are two main avenues to formalize the declaration:



There are two main avenues for changing the official U.S. position on the status of the Golan Heights. One way is through legislation in Congress, which indeed already exists and could be sped up now as a result of Trump’s tweet. The second way could be through a presidential decision, such as the one Trump made when he decided to relocate the U.S. Embassy from Tel Aviv to Jerusalem.



While his tweet isn’t an official declaration, it increases the likelihood that such a decision will be issued.



Already, the State Department took the surprise move last week to remove the phrase “occupied” when referring to Israeli sections of the Golan Heights in its 2018 human rights report. Instead, the Israeli Golan was referred to as “Israeli-controlled territory.”



The Golan Heights is strategic, mountainous territory that looks down on Israel’s main population centers. It was twice used by Syria to mount ground invasions into the Jewish state – in 1948 and again during the 1967 Six-Day War.



Israel captured the Israeli sections of the Golan Heights from Syria as a result of the Six-Dar War and Israel annexed the territory in 1981.



Israel has maintained the territory longer than the brief 19 years that it was under Syrian control from 1948 to 1967. Before that, the Golan was controlled by the French and British mandates and by Turkey.



After the modern state of Israel was founded in 1948, tens of thousands of acres of land in the Golan Heights was seized from Jewish associations which had purchased the land in the late 19th century.



The Golan Heights is steeped in Jewish history.



This reporter previously gave an account of the Jewish historic and biblical connections to the Golan Heights:



The book of Joshua relates how the Golan was assigned to the tribe of Manasseh. Later, during the time of the First Temple, King Solomon appointed three ministers in the region, and the area became contested between the northern Jewish kingdom of Israel and the Aramean kingdom based in Damascus. The book of Kings relates how King Ahab of Israel defeated Ben-Hadad I of Damascus near the present-day site of Kibbutz Afik in the southern Golan, and the prophet Elisha foretold that King Jehoash of Israel would defeat Ben-Hadad III of Damascus, also near Kibbutz Afik.



The online Jewish Virtual Library has an account of how in the late 6th and 5th centuries B.C., the Golan was settled by Jewish exiles returning from Babylonia, or modern day Iraq. In the mid-2nd century B.C., Judah Maccabee’s grandnephew, the Hasmonean King Alexander Jannai, added the Golan Heights to his kingdom.



The Golan hosted some of the most important houses of Torah study in the years following the Second Temple’s destruction and subsequent Jewish exile; some of Judaism’s most revered ancient rabbis are buried in the territory. The remains of some 25 synagogues from the period between the Jewish revolt and the Islamic conquest in 636 have been excavated. The Golan is also dotted with ancient Jewish villages.



In recent years, Syria has been destabilized by the years-long civil war there and Iran managed to gain a significant foothold in the country.



Trump’s declaration comes as Jews worldwide celebrate the holiday of Purim, which commemorates the saving of the Jewish people from destruction at the hands of biblical Haman under the ancient Persian Empire.



 ** _Aaron Klein is Breitbart’s Jerusalem bureau chief and senior investigative reporter. He is a New York Times bestselling author and hosts the popular weekend talk radio program, “Aaron Klein Investigative Radio.” Follow him on Twitter @AaronKleinShow. Follow him on Facebook._**
"
